season,fpl_id,first_name,second_name,full_name,web_name,team_id,element_type
2122,143,Malang,Sarr,Malang Sarr,Sarr,6,2
2122,144,Callum,Hudson-Odoi,Callum Hudson-Odoi,Hudson-Odoi,6,3
2122,145,Kai,Havertz,Kai Havertz,Havertz,6,4
2122,146,Reece,James,Reece James,James,6,2
2122,147,Edouard,Mendy,Edouard Mendy,Mendy,6,1
2122,148,Conor,Gallagher,Conor Gallagher,Gallagher,6,3
2122,150,Armando,Broja,Armando Broja,Broja,6,4
2122,151,Ethan,Ampadu,Ethan Ampadu,Ampadu,6,2
2122,272,Wesley,Fofana,Wesley Fofana,W.Fofana,6,2
2122,304,Raheem,Sterling,Raheem Sterling,Sterling,6,3
2122,520,Kalidou,Koulibaly,Kalidou Koulibaly,Koulibaly,6,2
2122,606,Harvey,Vale,Harvey Vale,Vale,6,3
2122,616,Denis,Zakaria,Denis Zakaria,Zakaria,6,3
2122,617,Pierre-Emerick,Aubameyang,Pierre-Emerick Aubameyang,Aubameyang,6,4
2122,635,Marcus,Bettinelli,Marcus Bettinelli,Bettinelli,6,1
2122,653,Omari,Hutchinson,Omari Hutchinson,Hutchinson,6,3
2122,661,Lewis,Hall,Lewis Hall,Hall,6,3
2122,673,Bashir,Humphreys,Bashir Humphreys,Humphreys,6,2
2122,684,David Datro,Fofana,David Datro Fofana,D.D.Fofana,6,4
2122,689,Benoît,Badiashile,Benoît Badiashile,Badiashile,6,2
2122,690,João,Félix Sequeira,João Félix Sequeira,João Félix,6,4
2122,699,Mykhailo,Mudryk,Mykhailo Mudryk,Mudryk,6,3
2122,702,Andrey,Nascimento dos Santos,Andrey Nascimento dos Santos,Andrey Santos,6,3
2122,708,Noni,Madueke,Noni Madueke,Madueke,6,3
2122,724,Enzo,Fernández,Enzo Fernández,Enzo,6,3
2122,771,Ethan,Wady,Ethan Wady,Wady,6,1
2122,775,Alfie,Gilchrist,Alfie Gilchrist,Gilchrist,6,2
2122,18,Albert,Sambi Lokonga,Albert Sambi Lokonga,Sambi,7,3
2122,152,Vicente,Guaita,Vicente Guaita,Guaita,7,1
2122,153,James,Tomkins,James Tomkins,Tomkins,7,2
2122,154,James,McArthur,James McArthur,McArthur,7,3
2122,155,Christian,Benteke,Christian Benteke,Benteke,7,4
2122,156,Joel,Ward,Joel Ward,Ward,7,2
2122,157,Nathaniel,Clyne,Nathaniel Clyne,Clyne,7,2
2122,158,Luka,Milivojevic,Luka Milivojevic,Milivojevic,7,3
2122,159,Jordan,Ayew,Jordan Ayew,J.Ayew,7,3
2122,160,Wilfried,Zaha,Wilfried Zaha,Zaha,7,3
2122,161,Jeffrey,Schlupp,Jeffrey Schlupp,Schlupp,7,3
2122,163,Will,Hughes,Will Hughes,Hughes,7,3
2122,164,Jairo,Riedewald,Jairo Riedewald,Riedewald,7,3
2122,165,Joachim,Andersen,Joachim Andersen,Andersen,7,2
2122,166,Odsonne,Edouard,Odsonne Edouard,Edouard,7,4
2122,167,Marc,Guéhi,Marc Guéhi,Guéhi,7,2
2122,168,Jean-Philippe,Mateta,Jean-Philippe Mateta,Mateta,7,4
2122,169,Eberechi,Eze,Eberechi Eze,Eze,7,3
2122,170,Tyrick,Mitchell,Tyrick Mitchell,Mitchell,7,2
2122,171,Michael,Olise,Michael Olise,Olise,7,3
2122,172,Jesurun,Rak-Sakyi,Jesurun Rak-Sakyi,Rak-Sakyi,7,3
2122,173,Malcolm,Ebiowei,Malcolm Ebiowei,Ebiowei,7,3
2122,174,Nathan,Ferguson,Nathan Ferguson,Ferguson,7,2
2122,544,Jan Paul,van Hecke,Jan Paul van Hecke,Van Hecke,5,2
2122,559,Levi,Colwill,Levi Colwill,Colwill,5,2
2122,586,Pervis,Estupiñán,Pervis Estupiñán,Estupiñán,5,2
2122,596,Evan,Ferguson,Evan Ferguson,Ferguson,5,4
2122,640,Ed,Turns,Ed Turns,Turns,5,2
2122,651,Andrew,Moran,Andrew Moran,Moran,5,3
2122,652,James,Furlong,James Furlong,Furlong,5,2
2122,677,Jack,Hinshelwood,Jack Hinshelwood,Hinshelwood,5,3
2122,679,Facundo,Buonanotte,Facundo Buonanotte,Buonanotte,5,3
2122,175,Sam,Johnstone,Sam Johnstone,Johnstone,7,1
2122,495,Remi,Matthews,Remi Matthews,Matthews,7,1
2122,496,Luke,Plange,Luke Plange,Plange,7,4
2122,514,Cheick,Doucouré,Cheick Doucouré,C.Doucouré,7,3
2122,530,Chris,Richards,Chris Richards,Richards,7,2
2122,590,Joseph,Whitworth,Joseph Whitworth,Whitworth,7,1
2122,601,Kaden,Rodney,Kaden Rodney,Rodney,7,3
2122,604,Killian,Phillips,Killian Phillips,Phillips,7,3
2122,634,John-Kymani,Gordon,John-Kymani Gordon,Gordon,7,4
2122,642,Kofi,Balmer,Kofi Balmer,Balmer,7,2
2122,644,Owen,Goodman,Owen Goodman,Goodman,7,1
2122,654,Jack,Wells-Morrison,Jack Wells-Morrison,Wells-Morrison,7,3
2122,676,David,Ozoh,David Ozoh,Ozoh,7,3
2122,725,Naouirou,Ahamada,Naouirou Ahamada,Ahamada,7,3
2122,766,Tayo,Adaramola,Tayo Adaramola,Adaramola,7,2
2122,110,Neal,Maupay,Neal Maupay,Maupay,8,4
2122,176,Asmir,Begović,Asmir Begović,Begović,8,1
2122,177,Salomón,Rondón,Salomón Rondón,Rondón,8,4
2122,178,Seamus,Coleman,Seamus Coleman,Coleman,8,2
2122,179,Andros,Townsend,Andros Townsend,Townsend,8,3
2122,180,Michael,Keane,Michael Keane,Keane,8,2
2122,181,Dele,Alli,Dele Alli,Dele,8,3
2122,182,Jordan,Pickford,Jordan Pickford,Pickford,8,1
2122,183,Allan,Marques Loureiro,Allan Marques Loureiro,Allan,8,3
2122,184,André,Tavares Gomes,André Tavares Gomes,André Gomes,8,3
2122,185,Abdoulaye,Doucouré,Abdoulaye Doucouré,A.Doucouré,8,3
2122,186,Alex,Iwobi,Alex Iwobi,Iwobi,8,3
2122,187,Jean-Philippe,Gbamin,Jean-Philippe Gbamin,Gbamin,8,3
2122,188,Yerry,Mina,Yerry Mina,Mina,8,2
2122,189,Demarai,Gray,Demarai Gray,Gray,8,3
2122,190,Tom,Davies,Tom Davies,Davies,8,3
2122,191,Dominic,Calvert-Lewin,Dominic Calvert-Lewin,Calvert-Lewin,8,4
2122,192,Mason,Holgate,Mason Holgate,Holgate,8,2
2122,193,Ben,Godfrey,Ben Godfrey,Godfrey,8,2
2122,194,Vitalii,Mykolenko,Vitalii Mykolenko,Mykolenko,8,2
2122,196,Jarrad,Branthwaite,Jarrad Branthwaite,Branthwaite,8,2
2122,197,Nathan,Patterson,Nathan Patterson,Patterson,8,2
2122,198,Niels,Nkounkou,Niels Nkounkou,Nkounkou,8,2
2122,199,James,Tarkowski,James Tarkowski,Tarkowski,8,2
2122,475,Conor,Coady,Conor Coady,Coady,8,2
2122,531,Rúben,Nascimento Vinagre,Rúben Nascimento Vinagre,Vinagre,8,2
2122,534,Dwight,McNeil,Dwight McNeil,McNeil,8,3
2122,560,Stanley,Mills,Stanley Mills,Mills,8,3
2122,561,Lewis,Warrington,Lewis Warrington,Warrington,8,3
2122,570,James,Garner,James Garner,Garner,8,3
2122,577,Amadou,Onana,Amadou Onana,Onana,8,3
2122,605,Reece,Welch,Reece Welch,Welch,8,2
2122,611,Idrissa,Gueye,Idrissa Gueye,Gueye,8,3
2122,627,Eldin,Jakupovic,Eldin Jakupovic,Jakupović,8,1
2122,637,Kyle,John,Kyle John,John,8,2
2122,662,Thomas,Cannon,Thomas Cannon,Cannon,8,4
2122,678,Isaac,Price,Isaac Price,Price,8,3
2122,686,Ellis,Simms,Ellis Simms,Simms,8,4
2122,757,Ishé,Samuels-Smith,Ishé Samuels-Smith,Samuels-Smith,8,2
2122,760,Andy,Lonergan,Andy Lonergan,Lonergan,8,1
2122,768,Sean,McAllister,Sean McAllister,McAllister,8,3
2122,1,Cédric,Alves Soares,Cédric Alves Soares,Cédric,9,2
2122,2,Bernd,Leno,Bernd Leno,Leno,9,1
2122,105,Shane,Duffy,Shane Duffy,Duffy,9,2
2122,200,Tom,Cairney,Tom Cairney,Cairney,9,3
2122,201,Tim,Ream,Tim Ream,Ream,9,2
2122,202,Anthony,Knockaert,Anthony Knockaert,Knockaert,9,3
2122,203,Nathaniel,Chalobah,Nathaniel Chalobah,Chalobah,9,3
2122,204,Neeskens,Kebano,Neeskens Kebano,Kebano,9,3
2122,205,Bobby,De Cordova-Reid,Bobby De Cordova-Reid,De Cordova-Reid,9,3
2122,206,Joe,Bryan,Joe Bryan,Bryan,9,2
2122,207,Paulo,Gazzaniga Farias,Paulo Gazzaniga Farias,Gazzaniga,9,1
2122,208,Terence,Kongolo,Terence Kongolo,Kongolo,9,2
2122,209,Tosin,Adarabioyo,Tosin Adarabioyo,Tosin,9,2
2122,210,Aleksandar,Mitrović,Aleksandar Mitrović,Mitrović,9,4
2122,211,Harrison,Reed,Harrison Reed,Reed,9,3
2122,212,Harry,Wilson,Harry Wilson,Wilson,9,3
2122,213,Marek,Rodák,Marek Rodák,Rodák,9,1
2122,214,Ivan,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,Cavaleiro,9,3
2122,215,Kenny,Tete,Kenny Tete,Tete,9,2
2122,216,Josh,Onomah,Josh Onomah,Onomah,9,3
2122,217,Antonee,Robinson,Antonee Robinson,Robinson,9,2
2122,218,Rodrigo,Muniz Carvalho,Rodrigo Muniz Carvalho,Muniz,9,4
2122,219,Jay,Stansfield,Jay Stansfield,Stansfield,9,4
2122,220,João,Palhinha Gonçalves,João Palhinha Gonçalves,Palhinha,9,3
2122,231,Daniel,James,Daniel James,James,9,3
2122,346,Andreas,Hoelgebaum Pereira,Andreas Hoelgebaum Pereira,Andreas,9,3
2122,470,Issa,Diop,Issa Diop,Diop,9,2
2122,521,Tyrese,Francois,Tyrese Francois,Francois,9,3
2122,532,Kevin,Mbabu,Kevin Mbabu,Mbabu,9,2
2122,546,Luke,Harris,Luke Harris,Harris,9,3
2122,562,Manor,Solomon,Manor Solomon,Solomon,9,3
2122,591,Terry,Ablade,Terry Ablade,Ablade,9,4
2122,613,Layvin,Kurzawa,Layvin Kurzawa,Kurzawa,9,2
2122,614,Willian,Borges da Silva,Willian Borges da Silva,Willian,9,3
2122,618,Carlos Vinícius,Alves Morais,Carlos Vinícius Alves Morais,Vinícius,9,4
2122,636,Stefan,Parkes,Stefan Parkes,Parkes,9,2
2122,641,Martial,Godo,Martial Godo,Godo,9,3
2122,667,Kristian,Sekularac,Kristian Sekularac,Sekularac,9,3
2122,726,Sasa,Lukic,Sasa Lukic,Lukic,9,3
2122,747,George,Wickens,George Wickens,Wickens,9,1
2122,750,Charlie,Robinson,Charlie Robinson,C.Robinson,9,2
2122,763,Matthew,Dibley-Dias,Matthew Dibley-Dias,Dibley-Dias,9,3
2122,248,Kasper,Schmeichel,Kasper Schmeichel,Schmeichel,10,1
2122,249,Jonny,Evans,Jonny Evans,Evans,10,2
2122,250,Ryan,Bertrand,Ryan Bertrand,Bertrand,10,2
2122,251,Marc,Albrighton,Marc Albrighton,Albrighton,10,3
2122,252,Nampalys,Mendy,Nampalys Mendy,Mendy,10,3
2122,253,Jannik,Vestergaard,Jannik Vestergaard,Vestergaard,10,2
2122,254,Danny,Ward,Danny Ward,Ward,10,1
2122,255,Jamie,Vardy,Jamie Vardy,Vardy,10,4
2122,256,Ricardo,Barbosa Pereira,Ricardo Barbosa Pereira,Ricardo,10,2
2122,257,Daniel,Amartey,Daniel Amartey,Amartey,10,2
2122,258,Timothy,Castagne,Timothy Castagne,Castagne,10,2
2122,259,Youri,Tielemans,Youri Tielemans,Tielemans,10,3
2122,260,Ayoze,Pérez,Ayoze Pérez,Pérez,10,3
2122,261,James,Maddison,James Maddison,Maddison,10,3
2122,262,Kelechi,Iheanacho,Kelechi Iheanacho,Iheanacho,10,4
2122,263,Hamza,Choudhury,Hamza Choudhury,Choudhury,10,3
2122,264,Harvey,Barnes,Harvey Barnes,Barnes,10,3
2122,265,Wilfred,Ndidi,Wilfred Ndidi,Ndidi,10,3
2122,266,Kiernan,Dewsbury-Hall,Kiernan Dewsbury-Hall,Dewsbury-Hall,10,3
2122,267,Çaglar,Söyüncü,Çaglar Söyüncü,Söyüncü,10,2
2122,268,James,Justin,James Justin,Justin,10,2
2122,269,Boubakary,Soumaré,Boubakary Soumaré,Soumaré,10,3
2122,270,Luke,Thomas,Luke Thomas,Thomas,10,2
2122,271,Patson,Daka,Patson Daka,Daka,10,4
2122,273,Lewis,Brunt,Lewis Brunt,Brunt,10,2
2122,548,Daniel,Iversen,Daniel Iversen,Iversen,10,1
2122,549,Dennis,Praet,Dennis Praet,Praet,10,3
2122,581,Alex,Smithies,Alex Smithies,Smithies,10,1
2122,612,Wout,Faes,Wout Faes,Faes,10,2
2122,639,Sammy,Braybrooke,Sammy Braybrooke,Braybrooke,10,3
2122,645,Joe,Wormleighton,Joe Wormleighton,Wormleighton,10,2
2122,687,Kasey,McAteer,Kasey McAteer,McAteer,10,3
2122,709,Victor,Kristiansen,Victor Kristiansen,Kristiansen,10,2
2122,715,Mateus,Cardoso Lemos Martins,Mateus Cardoso Lemos Martins,Tetê,10,3
2122,727,Harry,Souttar,Harry Souttar,Souttar,10,2
2122,735,Wanya,Marçal-Madivadua,Wanya Marçal-Madivadua,Marçal-Madivadua,10,3
2122,221,Liam,Cooper,Liam Cooper,Cooper,11,2
2122,222,Luke,Ayling,Luke Ayling,Ayling,11,2
2122,223,Mateusz,Klich,Mateusz Klich,Klich,11,3
2122,224,Adam,Forshaw,Adam Forshaw,Forshaw,11,3
2122,225,Rodrigo,Moreno,Rodrigo Moreno,Rodrigo,11,3
2122,226,Stuart,Dallas,Stuart Dallas,Dallas,11,2
2122,227,Patrick,Bamford,Patrick Bamford,Bamford,11,4
2122,228,Diego,Llorente,Diego Llorente,Llorente,11,2
2122,229,Tyler,Roberts,Tyler Roberts,Roberts,11,3
2122,230,Robin,Koch,Robin Koch,Koch,11,2
2122,232,Raphael,Dias Belloli,Raphael Dias Belloli,Raphinha,11,3
2122,233,Jack,Harrison,Jack Harrison,Harrison,11,3
2122,234,Jamie,Shackleton,Jamie Shackleton,Shackleton,11,3
2122,235,Pascal,Struijk,Pascal Struijk,Struijk,11,2
2122,236,Kristoffer,Klaesson,Kristoffer Klaesson,Klaesson,11,1
2122,237,Sam,Greenwood,Sam Greenwood,Greenwood,11,4
2122,238,Illan,Meslier,Illan Meslier,Meslier,11,1
2122,239,Junior,Firpo Adames,Junior Firpo Adames,Firpo,11,2
2122,240,Crysencio,Summerville,Crysencio Summerville,Summerville,11,3
2122,241,Lewis,Bate,Lewis Bate,Bate,11,3
2122,242,Joe,Gelhardt,Joe Gelhardt,Gelhardt,11,4
2122,243,Leo Fuhr,Hjelde,Leo Fuhr Hjelde,Hjelde,11,2
2122,244,Rasmus,Kristensen,Rasmus Kristensen,Kristensen,11,2
2122,245,Marc,Roca Junqué,Marc Roca Junqué,Roca,11,3
2122,246,Brenden,Aaronson,Brenden Aaronson,Aaronson,11,3
2122,247,Darko,Gyabi,Darko Gyabi,Gyabi,11,3
2122,506,Tyler,Adams,Tyler Adams,Adams,11,3
2122,508,Luis,Sinisterra Lucumí,Luis Sinisterra Lucumí,Sinisterra,11,3
2122,547,Cody,Drameh,Cody Drameh,Drameh,11,2
2122,565,Archie,Gray,Archie Gray,Gray,11,3
2122,578,Joel,Robles,Joel Robles,Robles,11,1
2122,619,Wilfried,Gnonto,Wilfried Gnonto,Gnonto,11,4
2122,659,Mateo Joseph,Fernández,Mateo Joseph Fernández,Mateo Joseph,11,4
2122,663,Sonny,Perkins,Sonny Perkins,Perkins,11,4
2122,691,Maximilian,Wöber,Maximilian Wöber,Wöber,11,2
2122,700,Georginio,Rutter,Georginio Rutter,Rutter,11,4
2122,720,Weston,McKennie,Weston McKennie,McKennie,11,3
2122,742,Jeremiah,Chilokoa-Mullen,Jeremiah Chilokoa-Mullen,Chilokoa-Mullen,11,2
2122,743,Diogo,Pinheiro Monteiro,Diogo Pinheiro Monteiro,Monteiro,11,2
2122,274,James,Milner,James Milner,Milner,12,3
2122,275,Jordan,Henderson,Jordan Henderson,Henderson,12,3
2122,276,Joel,Matip,Joel Matip,Matip,12,2
2122,277,Thiago,Alcántara do Nascimento,Thiago Alcántara do Nascimento,Thiago,12,3
2122,278,Alex,Oxlade-Chamberlain,Alex Oxlade-Chamberlain,Chamberlain,12,3
2122,279,Roberto,Firmino,Roberto Firmino,Firmino,12,4
2122,280,Virgil,van Dijk,Virgil van Dijk,Van Dijk,12,2
2122,281,Alisson,Ramses Becker,Alisson Ramses Becker,Alisson,12,1
2122,282,Fabio Henrique,Tavares,Fabio Henrique Tavares,Fabinho,12,3
2122,283,Mohamed,Salah,Mohamed Salah,Salah,12,3
2122,284,Andrew,Robertson,Andrew Robertson,Robertson,12,2
2122,285,Trent,Alexander-Arnold,Trent Alexander-Arnold,Alexander-Arnold,12,2
2122,286,Joseph,Gomez,Joseph Gomez,Gomez,12,2
2122,287,Naby,Keita,Naby Keita,Keita,12,3
2122,288,Diogo,Teixeira da Silva,Diogo Teixeira da Silva,Diogo Jota,12,4
2122,289,Caoimhin,Kelleher,Caoimhin Kelleher,Kelleher,12,1
2122,290,Ibrahima,Konaté,Ibrahima Konaté,Konaté,12,2
2122,291,Curtis,Jones,Curtis Jones,Jones,12,3
2122,292,Konstantinos,Tsimikas,Konstantinos Tsimikas,Tsimikas,12,2
2122,293,Luis,Díaz,Luis Díaz,Luis Díaz,12,3
2122,294,Harvey,Elliott,Harvey Elliott,Elliott,12,3
2122,296,Fábio,Freitas Gouveia Carvalho,Fábio Freitas Gouveia Carvalho,Carvalho,12,3
2122,297,Darwin,Núñez Ribeiro,Darwin Núñez Ribeiro,Darwin,12,4
2122,298,Calvin,Ramsay,Calvin Ramsay,Ramsay,12,2
2122,497,Adrián,San Miguel del Castillo,Adrián San Miguel del Castillo,Adrián,12,1
2122,498,Rhys,Williams,Rhys Williams,R.Williams,12,2
2122,499,Ben,Davies,Ben Davies,Davies,12,2
2122,500,Sepp,van den Berg,Sepp van den Berg,Van den Berg,12,2
2122,501,Nathaniel,Phillips,Nathaniel Phillips,Phillips,12,2
2122,563,Luke,Chambers,Luke Chambers,Chambers,12,2
2122,564,Stefan,Bajcetic,Stefan Bajcetic,Bajcetic,12,3
2122,584,Bobby,Clark,Bobby Clark,Clark,12,3
2122,592,Harvey,Davies,Harvey Davies,H.Davies,12,1
2122,620,Arthur Henrique,Ramos de Oliveira Melo,Arthur Henrique Ramos de Oliveira Melo,Arthur,12,3
2122,665,Ben,Doak,Ben Doak,Doak,12,3
2122,680,Cody,Gakpo,Cody Gakpo,Gakpo,12,3
2122,299,Kyle,Walker,Kyle Walker,Walker,13,2
2122,300,Ilkay,Gündogan,Ilkay Gündogan,Gündogan,13,3
2122,301,Kevin,De Bruyne,Kevin De Bruyne,De Bruyne,13,3
2122,302,John,Stones,John Stones,Stones,13,2
2122,303,Riyad,Mahrez,Riyad Mahrez,Mahrez,13,3
2122,305,Jack,Grealish,Jack Grealish,Grealish,13,3
2122,306,João,Cancelo,João Cancelo,Cancelo,13,2
2122,307,Ederson,Santana de Moraes,Ederson Santana de Moraes,Ederson,13,1
2122,308,Nathan,Aké,Nathan Aké,Aké,13,2
2122,309,Aymeric,Laporte,Aymeric Laporte,Laporte,13,2
2122,310,Zack,Steffen,Zack Steffen,Steffen,13,1
2122,311,Bernardo,Veiga de Carvalho e Silva,Bernardo Veiga de Carvalho e Silva,Bernardo,13,3
2122,312,Rúben,Gato Alves Dias,Rúben Gato Alves Dias,Dias,13,2
2122,314,Phil,Foden,Phil Foden,Foden,13,3
2122,315,Rodrigo,Hernandez,Rodrigo Hernandez,Rodri,13,3
2122,316,Cole,Palmer,Cole Palmer,Palmer,13,3
2122,317,James,McAtee,James McAtee,McAtee,13,3
2122,318,Erling,Haaland,Erling Haaland,Haaland,13,4
2122,319,Julián,Álvarez,Julián Álvarez,Álvarez,13,4
2122,320,Luke,Mbete-Tabu,Luke Mbete-Tabu,Mbete,13,2
2122,322,Josh,Wilson-Esbrand,Josh Wilson-Esbrand,Wilson-Esbrand,13,2
2122,323,Liam,Delap,Liam Delap,Delap,13,4
2122,324,Stefan,Ortega Moreno,Stefan Ortega Moreno,Ortega,13,1
2122,325,Kalvin,Phillips,Kalvin Phillips,Phillips,13,3
2122,502,Scott,Carson,Scott Carson,Carson,13,1
2122,573,Rico,Lewis,Rico Lewis,Lewis,13,2
2122,587,Sergio,Gómez,Sergio Gómez,Sergio Gómez,13,2
2122,599,Claudio,Gomes,Claudio Gomes,Gomes,13,3
2122,600,Ben,Knight,Ben Knight,Knight,13,3
2122,610,Manuel,Akanji,Manuel Akanji,Akanji,13,2
2122,712,Máximo,Perrone,Máximo Perrone,Perrone,13,3
2122,772,Alex,Robertson,Alex Robertson,Robertson,13,3
2122,773,Shea,Charles,Shea Charles,Charles,13,3
2122,774,Nico,O'Reilly,Nico O'Reilly,O'Reilly,13,3
2122,162,Jack,Butland,Jack Butland,Butland,14,1
2122,326,Cristiano Ronaldo,dos Santos Aveiro,Cristiano Ronaldo dos Santos Aveiro,Ronaldo,14,4
2122,327,David,De Gea Quintana,David De Gea Quintana,De Gea,14,1
2122,328,Phil,Jones,Phil Jones,Jones,14,2
2122,329,Raphaël,Varane,Raphaël Varane,Varane,14,2
2122,330,Harry,Maguire,Harry Maguire,Maguire,14,2
2122,331,Frederico,Rodrigues de Paula Santos,Frederico Rodrigues de Paula Santos,Fred,14,3
2122,332,Luke,Shaw,Luke Shaw,Shaw,14,2
2122,333,Bruno,Borges Fernandes,Bruno Borges Fernandes,Fernandes,14,3
2122,334,Alex,Telles,Alex Telles,Telles,14,2
2122,335,Marcus,Rashford,Marcus Rashford,Rashford,14,3
2122,336,Donny,van de Beek,Donny van de Beek,Van de Beek,14,3
2122,337,Victor,Lindelöf,Victor Lindelöf,Lindelöf,14,2
2122,338,Scott,McTominay,Scott McTominay,McTominay,14,3
2122,339,Eric,Bailly,Eric Bailly,Bailly,14,2
2122,340,Jadon,Sancho,Jadon Sancho,Sancho,14,3
2122,341,Aaron,Wan-Bissaka,Aaron Wan-Bissaka,Wan-Bissaka,14,2
2122,342,Diogo,Dalot Teixeira,Diogo Dalot Teixeira,Dalot,14,2
2122,343,Brandon,Williams,Brandon Williams,B.Williams,14,2
2122,344,Anthony,Elanga,Anthony Elanga,Elanga,14,3
2122,345,Anthony,Martial,Anthony Martial,Martial,14,4
2122,347,Facundo,Pellistri Rebollo,Facundo Pellistri Rebollo,Pellistri,14,3
2122,348,Tom,Heaton,Tom Heaton,Heaton,14,1
2122,504,Tyrell,Malacia,Tyrell Malacia,Malacia,14,2
2122,519,Christian,Eriksen,Christian Eriksen,Eriksen,14,3
2122,533,Lisandro,Martínez,Lisandro Martínez,Martínez,14,2
2122,550,Amad,Diallo,Amad Diallo,Amad,14,3
2122,551,Zidane,Iqbal,Zidane Iqbal,Iqbal,14,3
2122,569,Alejandro,Garnacho,Alejandro Garnacho,Garnacho,14,3
2122,593,Carlos Henrique,Casimiro,Carlos Henrique Casimiro,Casemiro,14,3
2122,609,Antony Matheus,dos Santos,Antony Matheus dos Santos,Antony,14,3
2122,615,Matej,Kovár,Matej Kovár,Kovár,14,1
2122,643,Kobbie,Mainoo,Kobbie Mainoo,Mainoo,14,3
2122,656,Nathan,Bishop,Nathan Bishop,Bishop,14,1
2122,660,Shola,Shoretire,Shola Shoretire,Shoretire,14,4
2122,674,Rhys,Bennett,Rhys Bennett,Bennett,14,2
2122,701,Wout,Weghorst,Wout Weghorst,Weghorst,14,4
2122,728,Marcel,Sabitzer,Marcel Sabitzer,Sabitzer,14,3
2122,759,Marc,Jurado Gomez,Marc Jurado Gomez,Jurado,14,2
2122,195,Anthony,Gordon,Anthony Gordon,Gordon,15,3
2122,350,Matt,Ritchie,Matt Ritchie,Ritchie,15,2
2122,351,Federico,Fernández,Federico Fernández,Fernández,15,2
2122,352,Ciaran,Clark,Ciaran Clark,Clark,15,2
2122,353,Karl,Darlow,Karl Darlow,Darlow,15,1
2122,355,Martin,Dubravka,Martin Dubravka,Dubravka,15,1
2122,356,Callum,Wilson,Callum Wilson,Wilson,15,4
2122,357,Kieran,Trippier,Kieran Trippier,Trippier,15,2
2122,358,Dan,Burn,Dan Burn,Burn,15,2
2122,359,Ryan,Fraser,Ryan Fraser,Fraser,15,3
2122,360,Jamaal,Lascelles,Jamaal Lascelles,Lascelles,15,2
2122,361,Dwight,Gayle,Dwight Gayle,Gayle,15,4
2122,362,Paul,Dummett,Paul Dummett,Dummett,15,2
2122,363,Javier,Manquillo Gaitán,Javier Manquillo Gaitán,Manquillo,15,2
2122,364,Emil,Krafth,Emil Krafth,Krafth,15,2
2122,365,Jacob,Murphy,Jacob Murphy,Murphy,15,3
2122,366,Fabian,Schär,Fabian Schär,Schär,15,2
2122,367,Matt,Targett,Matt Targett,Targett,15,2
2122,368,Allan,Saint-Maximin,Allan Saint-Maximin,Saint-Maximin,15,3
2122,369,Miguel,Almirón Rejala,Miguel Almirón Rejala,Almirón,15,3
2122,370,Sean,Longstaff,Sean Longstaff,S.Longstaff,15,3
2122,371,Joelinton Cássio,Apolinário de Lira,Joelinton Cássio Apolinário de Lira,Joelinton,15,3
2122,372,Jamal,Lewis,Jamal Lewis,Lewis,15,2
2122,373,Joe,Willock,Joe Willock,Willock,15,3
2122,374,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães Rodriguez Moura,Bruno Guimarães,15,3
2122,375,Jeff,Hendrick,Jeff Hendrick,Hendrick,15,3
2122,376,Nick,Pope,Nick Pope,Pope,15,1
2122,377,Sven,Botman,Sven Botman,Botman,15,2
2122,552,Elliot,Anderson,Elliot Anderson,Anderson,15,3
2122,555,Harrison,Ashby,Harrison Ashby,Ashby,15,2
2122,594,Alexander,Isak,Alexander Isak,Isak,15,4
2122,626,Loris,Karius,Loris Karius,Karius,15,1
2122,683,Garang,Kuol,Garang Kuol,Kuol,15,3
2122,741,Lewis,Miley,Lewis Miley,Miley,15,3
2122,776,Mark,Gillespie,Mark Gillespie,Gillespie,15,1
2122,295,Neco,Williams,Neco Williams,N.Williams,16,2
2122,349,Jonjo,Shelvey,Jonjo Shelvey,Shelvey,16,3
2122,354,Chris,Wood,Chris Wood,Wood,16,4
2122,378,Harry,Arter,Harry Arter,Arter,16,3
2122,379,Steve,Cook,Steve Cook,Cook,16,2
2122,380,Lyle,Taylor,Lyle Taylor,Lyle Taylor,16,4
2122,381,Jack,Colback,Jack Colback,Colback,16,3
2122,382,Brice,Samba,Brice Samba,Samba,16,1
2122,383,Carlos,Ribeiro Dias,Carlos Ribeiro Dias,Cafú,16,3
2122,384,Joe,Lolley,Joe Lolley,Lolley,16,3
2122,385,Scott,McKenna,Scott McKenna,McKenna,16,2
2122,386,Mohamed,Dräger,Mohamed Dräger,Dräger,16,2
2122,387,Ryan,Yates,Ryan Yates,Yates,16,3
2122,388,Joe,Worrall,Joe Worrall,Worrall,16,2
2122,389,Jonathan,Panzo,Jonathan Panzo,Panzo,16,2
2122,390,Xande,Nascimento da Costa Silva,Xande Nascimento da Costa Silva,Xande Silva,16,3
2122,391,Sam,Surridge,Sam Surridge,Surridge,16,4
2122,392,Richie,Laryea,Richie Laryea,Laryea,16,2
2122,393,Loïc,Mbe Soh,Loïc Mbe Soh,Mbe Soh,16,2
2122,394,Brennan,Johnson,Brennan Johnson,Johnson,16,4
2122,395,Alex,Mighten,Alex Mighten,Mighten,16,3
2122,396,Braian,Ojeda Rodríguez,Braian Ojeda Rodríguez,Ojeda,16,3
